ts_iso,device,sound_raw,sound_adj,ts_ms_device
2025-10-30T06:26:33.472529,esp32-sound,65,15,11056431
2025-10-30T06:26:36.138287,esp32-sound,65,15,11058768
2025-10-30T06:26:39.007804,esp32-sound,65,15,11061430
2025-10-30T06:26:41.470426,esp32-sound,66,16,11064298
2025-10-30T06:26:43.819848,esp32-sound,65,15,11066688
2025-10-30T06:26:46.583087,esp32-sound,65,15,11069043
2025-10-30T06:26:51.086756,esp32-sound,65,15,11071810
2025-10-30T06:26:53.470680,esp32-sound,65,15,11076325
2025-10-30T06:26:56.723896,esp32-sound,65,15,11079553
2025-10-30T06:26:59.077402,esp32-sound,66,16,11081943
2025-10-30T06:27:01.846481,esp32-sound,66,16,11084296
2025-10-30T06:27:05.020685,esp32-sound,65,15,11087131
2025-10-30T06:27:07.679437,esp32-sound,65,15,11090311
2025-10-30T06:27:11.059728,esp32-sound,65,15,11092970
2025-10-30T06:27:14.747046,esp32-sound,65,15,11096654
2025-10-30T06:27:18.047918,esp32-sound,66,16,11099974
2025-10-30T06:27:20.573779,esp32-sound,66,16,11103316
2025-10-30T06:27:23.107661,esp32-sound,65,15,11105882
2025-10-30T06:27:25.523586,esp32-sound,66,16,11108431
2025-10-30T06:27:27.982316,esp32-sound,65,15,11110785
2025-10-30T06:27:32.766802,esp32-sound,65,15,11115360
2025-10-30T06:27:37.272958,esp32-sound,65,15,11117993
2025-10-30T06:27:39.628975,esp32-sound,65,15,11122501
2025-10-30T06:27:44.368364,esp32-sound,65,15,11126253
2025-10-30T06:27:47.820917,esp32-sound,66,16,11130037
2025-10-30T06:27:50.378360,esp32-sound,65,15,11133045
2025-10-30T06:27:52.739942,esp32-sound,66,16,11135675
2025-10-30T06:27:55.101737,esp32-sound,66,16,11138026
2025-10-30T06:27:57.754048,esp32-sound,66,16,11140325
2025-10-30T06:28:00.001656,esp32-sound,66,16,11142977
2025-10-30T06:28:03.797760,esp32-sound,65,15,11145228
2025-10-30T06:28:06.049510,esp32-sound,66,16,11149020
2025-10-30T06:28:08.813320,esp32-sound,65,15,11151274
2025-10-30T06:28:11.164886,esp32-sound,66,16,11154043
2025-10-30T06:28:13.838405,esp32-sound,64,14,11156464
2025-10-30T06:28:17.006709,esp32-sound,66,16,11159123
2025-10-30T06:28:19.259078,esp32-sound,66,16,11162238
2025-10-30T06:28:21.717414,esp32-sound,66,16,11164483
2025-10-30T06:28:24.605080,esp32-sound,66,16,11167421
2025-10-30T06:28:27.042350,esp32-sound,66,16,11169877
2025-10-30T06:28:31.033586,esp32-sound,65,15,11172265
2025-10-30T06:28:33.387888,esp32-sound,66,16,11176255
2025-10-30T06:28:36.152162,esp32-sound,65,15,11178684
2025-10-30T06:28:40.558163,esp32-sound,65,15,11181379
2025-10-30T06:28:43.008610,esp32-sound,66,16,11185778
2025-10-30T06:28:45.374954,esp32-sound,65,15,11188234
2025-10-30T06:28:47.853511,esp32-sound,65,15,11190665
2025-10-30T06:28:50.181594,esp32-sound,66,16,11193123
2025-10-30T06:28:53.973691,esp32-sound,65,15,11195410
2025-10-30T06:28:57.273872,esp32-sound,65,15,11199192
2025-10-30T06:28:59.708361,esp32-sound,65,15,11202538
2025-10-30T06:29:02.985787,esp32-sound,65,15,11204929
2025-10-30T06:29:06.159821,esp32-sound,66,16,11208479
2025-10-30T06:29:08.828207,esp32-sound,66,16,11211384
2025-10-30T06:29:11.172245,esp32-sound,67,17,11214041
2025-10-30T06:29:13.542666,esp32-sound,66,16,11216471
2025-10-30T06:29:16.101867,esp32-sound,65,15,11218826
2025-10-30T06:29:18.652784,esp32-sound,66,16,11221386
2025-10-30T06:29:21.109810,esp32-sound,65,15,11223877
2025-10-30T06:29:23.369078,esp32-sound,66,16,11226342
2025-10-30T06:29:25.718422,esp32-sound,66,16,11228655
2025-10-30T06:29:28.175769,esp32-sound,66,16,11231012
2025-10-30T06:29:30.733784,esp32-sound,65,15,11233470
2025-10-30T06:29:33.292089,esp32-sound,66,16,11235959
2025-10-30T06:29:35.546045,esp32-sound,66,16,11238520
2025-10-30T06:29:38.317154,esp32-sound,66,16,11240840
2025-10-30T06:29:41.852556,esp32-sound,66,16,11243536
2025-10-30T06:29:45.789298,esp32-sound,65,15,11247606
2025-10-30T06:29:50.603595,esp32-sound,66,16,11251083
2025-10-30T06:29:53.060957,esp32-sound,66,16,11255889
2025-10-30T06:29:55.743436,esp32-sound,65,15,11258354
2025-10-30T06:30:00.356096,esp32-sound,66,16,11261012
2025-10-30T06:30:03.305066,esp32-sound,65,15,11266029
2025-10-30T06:30:06.279036,esp32-sound,66,16,11268531
2025-10-30T06:30:10.068226,esp32-sound,65,15,11271564
2025-10-30T06:30:13.028807,esp32-sound,65,15,11275451
2025-10-30T06:30:16.514946,esp32-sound,65,15,11278834
2025-10-30T06:30:19.071022,esp32-sound,65,15,11281804
2025-10-30T06:30:22.151593,esp32-sound,65,15,11284290
2025-10-30T06:30:24.494920,esp32-sound,66,16,11287366
2025-10-30T06:30:26.955719,esp32-sound,65,15,11289791
2025-10-30T06:30:29.541235,esp32-sound,65,15,11292249
2025-10-30T06:30:32.279743,esp32-sound,65,15,11294809
2025-10-30T06:30:34.738922,esp32-sound,66,16,11297568
2025-10-30T06:30:37.222646,esp32-sound,65,15,11299962
2025-10-30T06:30:40.883854,esp32-sound,65,15,11303821
2025-10-30T06:30:44.468273,esp32-sound,67,17,11306126
2025-10-30T06:30:47.745478,esp32-sound,66,16,11309693
2025-10-30T06:30:52.248956,esp32-sound,65,15,11312970
2025-10-30T06:30:55.429614,esp32-sound,65,15,11318152
2025-10-30T06:30:59.629773,esp32-sound,65,15,11320658
2025-10-30T06:31:02.488779,esp32-sound,65,15,11324910
2025-10-30T06:31:05.152567,esp32-sound,65,15,11327710
2025-10-30T06:31:07.812467,esp32-sound,65,15,11330443
2025-10-30T06:31:11.290503,esp32-sound,65,15,11333210
2025-10-30T06:31:14.369525,esp32-sound,65,15,11336687
2025-10-30T06:31:17.030125,esp32-sound,65,15,11339655
2025-10-30T06:31:20.642155,esp32-sound,66,16,11342426
2025-10-30T06:31:23.075417,esp32-sound,66,16,11346010
2025-10-30T06:31:26.582531,esp32-sound,65,15,11348465
2025-10-30T06:31:29.321482,esp32-sound,66,16,11352259
2025-10-30T06:31:32.297315,esp32-sound,65,15,11354542
2025-10-30T06:31:35.572375,esp32-sound,65,15,11357522
2025-10-30T06:31:39.055046,esp32-sound,65,15,11360852
2025-10-30T06:31:42.145961,esp32-sound,66,16,11364275
2025-10-30T06:31:45.285176,esp32-sound,65,15,11367572
2025-10-30T06:31:47.883398,esp32-sound,66,16,11370520
2025-10-30T06:31:50.515662,esp32-sound,65,15,11373142
2025-10-30T06:31:53.289283,esp32-sound,66,16,11375740
2025-10-30T06:31:55.835999,esp32-sound,65,15,11378777
2025-10-30T06:31:58.399993,esp32-sound,66,16,11381231
2025-10-30T06:32:00.859674,esp32-sound,66,16,11383695
2025-10-30T06:32:03.111038,esp32-sound,65,15,11386102
2025-10-30T06:32:06.079027,esp32-sound,65,15,11388403
2025-10-30T06:32:08.844631,esp32-sound,65,15,11391300
2025-10-30T06:32:12.125544,esp32-sound,64,14,11394137
2025-10-30T06:32:14.578155,esp32-sound,66,16,11397414
2025-10-30T06:32:17.865798,esp32-sound,65,15,11399874
2025-10-30T06:32:20.930067,esp32-sound,66,16,11403866
2025-10-30T06:32:25.224918,esp32-sound,65,15,11406223
2025-10-30T06:32:29.334230,esp32-sound,65,15,11410519
2025-10-30T06:32:34.863493,esp32-sound,65,15,11415441
2025-10-30T06:32:37.927557,esp32-sound,65,15,11420250
2025-10-30T06:32:40.282547,esp32-sound,66,16,11423218
2025-10-30T06:32:45.301093,esp32-sound,65,15,11425677
2025-10-30T06:32:47.862364,esp32-sound,65,15,11430595
2025-10-30T20:55:01.530981,esp32-sound,63,13,566168
2025-10-30T20:55:03.886879,esp32-sound,63,13,568502
2025-10-30T20:55:08.902588,esp32-sound,63,13,570856
2025-10-30T20:55:12.892396,esp32-sound,63,13,576490
2025-10-30T20:55:16.891301,esp32-sound,63,13,579868
2025-10-30T20:55:20.168954,esp32-sound,62,12,584581
2025-10-30T20:55:23.752180,esp32-sound,63,13,587443
2025-10-30T20:55:27.748784,esp32-sound,63,13,590822
2025-10-30T20:55:31.363110,esp32-sound,63,13,595635
2025-10-30T20:55:33.678790,esp32-sound,63,13,598301
2025-10-30T20:55:36.340981,esp32-sound,63,13,600752
2025-10-30T20:55:38.604030,esp32-sound,63,13,603253
2025-10-30T20:55:41.365848,esp32-sound,63,13,605569
2025-10-30T20:55:45.053267,esp32-sound,63,13,609255
2025-10-30T20:55:48.526924,esp32-sound,63,13,613041
2025-10-30T20:55:50.881149,esp32-sound,63,13,615503
2025-10-30T20:55:53.379693,esp32-sound,63,13,617809
2025-10-30T20:55:55.697672,esp32-sound,160,110,620274
2025-10-30T20:55:58.268269,esp32-sound,380,330,622673
2025-10-30T20:56:00.957653,esp32-sound,58,8,625226
2025-10-30T20:56:03.281136,esp32-sound,71,21,627892
2025-10-30T20:56:05.770468,esp32-sound,63,13,630249
2025-10-30T20:56:10.877333,esp32-sound,63,13,632906
2025-10-30T20:56:14.442361,esp32-sound,63,13,637788
2025-10-30T20:56:16.928573,esp32-sound,64,14,641405
2025-10-30T20:56:19.247748,esp32-sound,63,13,643867
2025-10-30T20:56:21.499267,esp32-sound,63,13,646144
2025-10-30T20:56:24.179021,esp32-sound,63,13,648477
2025-10-30T20:56:27.172229,esp32-sound,63,13,651236
2025-10-30T20:56:29.598047,esp32-sound,63,13,654110
2025-10-30T20:56:32.497725,esp32-sound,63,13,656561
2025-10-30T20:56:36.697968,esp32-sound,63,13,660656
2025-10-30T20:56:40.171949,esp32-sound,63,13,664448
2025-10-30T20:56:43.770721,esp32-sound,63,13,667621
2025-10-30T20:56:47.006102,esp32-sound,62,12,671316
2025-10-30T20:56:49.976778,esp32-sound,63,13,673973
2025-10-30T20:56:54.185990,esp32-sound,64,14,678688
2025-10-30T20:56:58.364876,esp32-sound,63,13,681141
2025-10-30T20:57:02.366023,esp32-sound,63,13,686669
2025-10-30T20:57:05.839565,esp32-sound,63,13,689333
2025-10-30T20:57:09.157518,esp32-sound,63,13,693634
2025-10-30T20:57:12.719006,esp32-sound,63,13,696916
2025-10-30T20:57:15.371638,esp32-sound,63,13,699604
2025-10-30T20:57:19.365976,esp32-sound,62,12,703360
2025-10-30T20:57:22.277132,esp32-sound,63,13,706436
2025-10-30T20:57:26.424724,esp32-sound,63,13,709196
2025-10-30T20:57:30.026968,esp32-sound,63,13,714324
2025-10-30T20:57:32.483454,esp32-sound,63,13,716978
2025-10-30T20:57:35.322033,esp32-sound,63,13,719644
2025-10-30T20:57:38.657659,esp32-sound,62,12,722821
2025-10-30T20:57:43.440844,esp32-sound,63,13,727227
2025-10-30T20:57:46.025428,esp32-sound,63,13,730401
2025-10-30T20:57:48.960518,esp32-sound,63,13,732959
2025-10-30T20:57:51.962948,esp32-sound,62,12,736237
2025-10-30T20:57:54.910778,esp32-sound,63,13,739097
2025-10-30T20:57:58.493576,esp32-sound,63,13,741964
2025-10-30T20:58:01.652093,esp32-sound,63,13,745453
2025-10-30T20:58:04.558574,esp32-sound,63,13,749037
2025-10-30T20:58:07.101003,esp32-sound,63,13,751495
2025-10-30T20:58:09.543690,esp32-sound,63,13,754052
2025-10-30T20:58:11.890292,esp32-sound,63,13,756510
2025-10-30T20:58:14.595688,esp32-sound,63,13,758867
2025-10-30T20:58:17.121143,esp32-sound,63,13,761525
2025-10-30T20:58:19.364269,esp32-sound,63,13,764017
2025-10-30T20:58:21.936418,esp32-sound,63,13,766443
2025-10-30T20:58:25.856491,esp32-sound,63,13,768901
2025-10-30T20:58:28.213153,esp32-sound,63,13,772789
2025-10-30T20:58:31.597803,esp32-sound,63,13,775350
2025-10-30T20:58:34.114605,esp32-sound,63,13,778629
2025-10-30T20:58:36.670248,esp32-sound,64,14,781089
2025-10-30T20:58:39.142777,esp32-sound,63,13,783647
2025-10-30T20:58:41.595910,esp32-sound,63,13,786039
2025-10-30T20:58:44.453228,esp32-sound,63,13,788769
2025-10-30T20:58:46.808487,esp32-sound,62,12,791347
2025-10-30T20:58:50.404414,esp32-sound,63,13,793704
2025-10-30T20:58:53.895210,esp32-sound,63,13,798192
2025-10-30T20:58:56.330634,esp32-sound,63,13,800853
2025-10-30T20:58:59.011941,esp32-sound,63,13,803310
2025-10-30T20:59:01.666303,esp32-sound,63,13,805968
2025-10-30T20:59:04.218192,esp32-sound,63,13,808629
2025-10-30T20:59:06.479410,esp32-sound,64,14,811113
2025-10-30T20:59:09.439252,esp32-sound,63,13,813558
2025-10-30T20:59:11.692953,esp32-sound,64,14,816357
2025-10-30T20:59:14.397160,esp32-sound,63,13,818589
2025-10-30T20:59:17.641203,esp32-sound,63,13,822051
2025-10-30T20:59:20.304839,esp32-sound,63,13,824815
2025-10-30T20:59:22.658991,esp32-sound,63,13,827273
2025-10-30T20:59:25.019633,esp32-sound,63,13,829624
2025-10-30T20:59:27.370792,esp32-sound,63,13,831978
2025-10-30T20:59:29.924067,esp32-sound,63,13,834340
2025-10-30T20:59:32.409733,esp32-sound,63,13,836896
2025-10-30T20:59:34.845800,esp32-sound,63,13,839350
2025-10-30T20:59:37.201203,esp32-sound,63,13,841811
2025-10-30T20:59:40.374990,esp32-sound,63,13,844164
2025-10-30T20:59:42.639449,esp32-sound,63,13,847264
2025-10-30T20:59:45.387574,esp32-sound,63,13,849596
2025-10-30T20:59:50.912258,esp32-sound,62,12,852870
2025-10-30T20:59:53.482875,esp32-sound,63,13,857989
2025-10-30T20:59:58.871448,esp32-sound,63,13,860394
2025-10-30T21:00:01.461506,esp32-sound,63,13,865873
2025-10-30T21:00:05.040343,esp32-sound,63,13,868538
2025-10-30T21:00:08.331349,esp32-sound,63,13,872736
2025-10-30T21:00:11.198404,esp32-sound,63,13,875244
2025-10-30T21:00:14.055553,esp32-sound,63,13,878267
2025-10-30T21:00:18.155885,esp32-sound,62,12,882057
2025-10-30T21:00:20.619759,esp32-sound,63,13,885078
2025-10-30T21:00:24.180018,esp32-sound,63,13,888817
2025-10-30T21:00:27.262637,esp32-sound,63,13,891908
2025-10-30T21:00:30.346165,esp32-sound,63,13,894242
2025-10-30T21:00:35.340150,esp32-sound,64,14,899157
2025-10-30T21:00:37.833953,esp32-sound,63,13,902432
2025-10-30T21:00:40.985676,esp32-sound,63,13,904791
2025-10-30T21:00:43.572080,esp32-sound,63,13,908172
2025-10-30T21:00:46.931770,esp32-sound,63,13,910726
2025-10-30T21:00:51.442897,esp32-sound,64,14,914317
2025-10-30T21:00:54.810914,esp32-sound,63,13,918920
2025-10-30T21:00:57.484431,esp32-sound,63,13,921700
2025-10-30T21:01:00.671209,esp32-sound,62,12,924659
2025-10-30T21:01:04.539375,esp32-sound,62,12,927828
2025-10-30T21:01:07.105722,esp32-sound,63,13,931519
2025-10-30T21:01:10.899610,esp32-sound,63,13,934799
2025-10-30T21:01:13.856758,esp32-sound,63,13,938067
2025-10-30T21:01:16.328674,esp32-sound,63,13,940767
2025-10-30T21:01:20.422864,esp32-sound,63,13,943293
2025-10-30T21:01:23.690744,esp32-sound,63,13,947697
2025-10-30T21:01:26.351986,esp32-sound,63,13,950769
2025-10-30T21:01:28.805176,esp32-sound,63,13,953326
2025-10-30T21:01:32.302560,esp32-sound,63,13,955715
2025-10-30T21:01:34.867973,esp32-sound,63,13,959270
2025-10-30T21:01:37.413244,esp32-sound,63,13,962037
2025-10-30T21:01:40.276436,esp32-sound,62,12,964591
2025-10-30T21:01:44.186124,esp32-sound,63,13,968277
2025-10-30T21:01:47.758278,esp32-sound,63,13,971559
2025-10-30T21:01:50.148862,esp32-sound,63,13,974733
2025-10-30T21:01:53.192308,esp32-sound,64,14,977228
2025-10-30T21:01:56.662890,esp32-sound,63,13,980161
2025-10-30T21:01:59.632842,esp32-sound,63,13,983945
2025-10-30T21:02:02.926594,esp32-sound,63,13,986531
2025-10-30T21:02:06.084461,esp32-sound,63,13,989889
2025-10-30T21:02:08.346698,esp32-sound,63,13,993013
2025-10-30T21:02:10.688476,esp32-sound,63,13,995313
2025-10-30T21:02:15.844259,esp32-sound,63,13,997593
2025-10-30T21:02:18.146941,esp32-sound,64,14,1002753
2025-10-30T21:02:21.039424,esp32-sound,62,12,1005146
2025-10-30T21:02:24.408326,esp32-sound,63,13,1008214
2025-10-30T21:02:27.383867,esp32-sound,63,13,1011314
2025-10-30T21:02:30.569384,esp32-sound,63,13,1014285
2025-10-30T21:02:34.248445,esp32-sound,63,13,1018045
2025-10-30T21:02:36.500165,esp32-sound,62,12,1021151
2025-10-30T21:02:40.180813,esp32-sound,63,13,1024496
2025-10-30T21:02:42.546536,esp32-sound,63,13,1027088
2025-10-30T21:02:45.308083,esp32-sound,63,13,1029825
2025-10-30T21:02:50.542866,esp32-sound,62,12,1032207
2025-10-30T21:02:52.949334,esp32-sound,63,13,1037505
2025-10-30T21:02:55.248432,esp32-sound,63,13,1039840
2025-10-30T21:02:57.998694,esp32-sound,63,13,1042212
2025-10-30T21:03:00.480856,esp32-sound,63,13,1045083
2025-10-30T21:03:03.024957,esp32-sound,63,13,1047438
2025-10-30T21:03:05.481255,esp32-sound,63,13,1049998
2025-10-30T21:03:07.954715,esp32-sound,63,13,1052458
2025-10-30T21:03:10.487271,esp32-sound,63,13,1054908
2025-10-30T21:03:12.956183,esp32-sound,63,13,1057469
2025-10-30T21:03:15.194586,esp32-sound,63,13,1059851
2025-10-30T21:03:19.313992,esp32-sound,63,13,1062178
2025-10-30T21:03:22.992347,esp32-sound,63,13,1067505
2025-10-30T21:03:25.557221,esp32-sound,63,13,1069967
2025-10-30T21:03:27.905211,esp32-sound,63,13,1072524
2025-10-30T21:03:30.264313,esp32-sound,63,13,1074878
2025-10-30T21:03:33.148990,esp32-sound,63,13,1077334
2025-10-30T21:03:35.630121,esp32-sound,63,13,1080102
2025-10-30T21:03:38.652341,esp32-sound,63,13,1082668
2025-10-30T21:03:40.915634,esp32-sound,63,13,1085565
2025-10-30T21:03:43.462121,esp32-sound,63,13,1087887
2025-10-30T21:03:45.718518,esp32-sound,63,13,1090365
2025-10-30T21:03:48.281849,esp32-sound,63,13,1092700
2025-10-30T21:03:50.783069,esp32-sound,63,13,1095258
2025-10-30T21:03:53.300155,esp32-sound,63,13,1097716
2025-10-30T21:03:55.678968,esp32-sound,63,13,1100196
2025-10-30T21:03:58.116903,esp32-sound,63,13,1102738
2025-10-30T21:04:00.696822,esp32-sound,63,13,1105087
2025-10-30T21:04:05.122895,esp32-sound,63,13,1107602
2025-10-30T21:04:07.663154,esp32-sound,63,13,1112053
2025-10-30T21:04:10.104658,esp32-sound,63,13,1114616
2025-10-30T21:04:12.959557,esp32-sound,63,13,1117074
2025-10-30T21:04:15.414299,esp32-sound,63,13,1120042
2025-10-30T21:04:18.820232,esp32-sound,63,13,1122306
2025-10-30T21:04:21.983740,esp32-sound,63,13,1125738
2025-10-30T21:04:24.429578,esp32-sound,63,13,1128877
2025-10-30T21:04:28.630301,esp32-sound,63,13,1132944
2025-10-30T21:04:32.821122,esp32-sound,63,13,1136932
2025-10-30T21:04:35.383443,esp32-sound,63,13,1140006
2025-10-30T21:04:37.945902,esp32-sound,63,13,1142469
2025-10-30T21:04:40.212210,esp32-sound,63,13,1144837
2025-10-30T21:04:43.490022,esp32-sound,63,13,1147179
2025-10-30T21:04:46.459760,esp32-sound,63,13,1150761
2025-10-30T21:04:49.227997,esp32-sound,63,13,1153627
2025-10-30T21:04:51.773292,esp32-sound,63,13,1156184
2025-10-30T21:04:54.226441,esp32-sound,63,13,1158748
2025-10-30T21:04:56.598555,esp32-sound,64,14,1161208
2025-10-30T21:04:59.246798,esp32-sound,62,12,1163565
2025-10-30T21:05:01.612610,esp32-sound,63,13,1166220
2025-10-30T21:05:04.060258,esp32-sound,63,13,1168532
2025-10-30T21:05:06.517881,esp32-sound,63,13,1171036
2025-10-30T21:05:09.099123,esp32-sound,63,13,1173701
2025-10-30T21:05:12.972831,esp32-sound,63,13,1176257
2025-10-30T21:05:15.637575,esp32-sound,63,13,1180258
2025-10-30T21:05:19.242780,esp32-sound,63,13,1183227
2025-10-30T21:05:21.608886,esp32-sound,63,13,1186190
2025-10-30T21:05:24.239143,esp32-sound,63,13,1188522
2025-10-30T21:05:26.796838,esp32-sound,63,13,1191209
2025-10-30T21:05:29.484137,esp32-sound,63,13,1193769
2025-10-30T21:05:34.393062,esp32-sound,63,13,1198688
2025-10-30T21:05:37.557714,esp32-sound,64,14,1201997
2025-10-30T21:05:40.425357,esp32-sound,63,13,1204522
2025-10-30T21:05:42.758753,esp32-sound,63,13,1207330
2025-10-30T21:05:47.078308,esp32-sound,63,13,1211387
2025-10-30T21:05:50.388063,esp32-sound,63,13,1214663
2025-10-30T21:05:53.732590,esp32-sound,63,13,1217322
2025-10-30T21:05:57.306929,esp32-sound,63,13,1221211
2025-10-30T21:06:00.015120,esp32-sound,63,13,1224282
2025-10-30T21:06:02.978089,esp32-sound,63,13,1226948
2025-10-30T21:06:05.314419,esp32-sound,63,13,1229920
2025-10-30T21:06:07.961558,esp32-sound,63,13,1232270
2025-10-30T21:06:10.531062,esp32-sound,63,13,1235035
2025-10-30T21:06:12.976001,esp32-sound,63,13,1237498
2025-10-30T21:06:15.471541,esp32-sound,63,13,1239955
2025-10-30T21:06:18.101717,esp32-sound,63,13,1242413
2025-10-30T21:06:20.669809,esp32-sound,63,13,1245071
2025-10-30T21:06:22.962357,esp32-sound,64,14,1247568
2025-10-30T21:06:25.481289,esp32-sound,63,13,1249888
2025-10-30T21:06:28.784665,esp32-sound,63,13,1253366
2025-10-30T21:06:32.452436,esp32-sound,62,12,1255826
2025-10-30T21:06:35.198172,esp32-sound,63,13,1259412
2025-10-30T21:06:37.798372,esp32-sound,63,13,1262180
2025-10-30T21:06:41.159077,esp32-sound,63,13,1264738
2025-10-30T21:06:45.091505,esp32-sound,63,13,1268724
2025-10-30T21:06:47.914776,esp32-sound,63,13,1272103
2025-10-30T21:06:51.377975,esp32-sound,63,13,1274972
2025-10-30T21:06:54.961086,esp32-sound,63,13,1278664
2025-10-30T21:06:58.478195,esp32-sound,63,13,1281938
2025-10-30T21:07:01.011307,esp32-sound,63,13,1285378
2025-10-30T21:07:03.569561,esp32-sound,63,13,1287980
2025-10-30T21:07:06.145878,esp32-sound,64,14,1290541
2025-10-30T21:07:08.477826,esp32-sound,63,13,1293100
2025-10-30T21:07:10.844756,esp32-sound,62,12,1295453
2025-10-30T21:07:13.423864,esp32-sound,63,13,1297813
2025-10-30T21:07:16.068961,esp32-sound,63,13,1300373
2025-10-30T21:07:18.558710,esp32-sound,63,13,1303133
2025-10-30T21:07:20.965018,esp32-sound,63,13,1305593
2025-10-30T21:07:23.883076,esp32-sound,63,13,1307866
2025-10-30T21:07:27.978554,esp32-sound,64,14,1312248
2025-10-30T21:07:31.327025,esp32-sound,63,13,1314912
2025-10-30T21:07:33.990127,esp32-sound,63,13,1318397
2025-10-30T21:07:37.914224,esp32-sound,63,13,1322185
2025-10-30T21:07:40.229221,esp32-sound,63,13,1324847
2025-10-30T21:07:42.913915,esp32-sound,63,13,1327130
2025-10-30T21:07:45.555301,esp32-sound,63,13,1329863
2025-10-30T21:07:48.273296,esp32-sound,63,13,1332524
2025-10-30T21:07:51.732177,esp32-sound,63,13,1335184
2025-10-30T21:07:54.663837,esp32-sound,63,13,1338672
2025-10-30T21:07:57.026104,esp32-sound,64,14,1341640
2025-10-30T21:07:59.508483,esp32-sound,64,14,1343927
2025-10-30T21:08:02.070365,esp32-sound,64,14,1346452
2025-10-30T21:08:05.722194,esp32-sound,63,13,1349113
2025-10-30T21:08:09.015435,esp32-sound,63,13,1352701
2025-10-30T21:08:11.887666,esp32-sound,63,13,1356491
2025-10-30T21:08:14.466712,esp32-sound,63,13,1358841
2025-10-30T21:08:16.889368,esp32-sound,63,13,1361407
2025-10-30T21:08:19.555764,esp32-sound,63,13,1363859
2025-10-30T21:08:22.428520,esp32-sound,63,13,1366834
2025-10-30T21:08:25.085506,esp32-sound,63,13,1369393
2025-10-30T21:08:27.636775,esp32-sound,63,13,1372052
2025-10-30T21:08:30.227215,esp32-sound,63,13,1374533
2025-10-30T21:08:33.925566,esp32-sound,63,13,1377483
2025-10-30T21:08:36.226980,esp32-sound,63,13,1380857
2025-10-30T21:08:38.636294,esp32-sound,63,13,1383128
2025-10-30T21:08:41.504469,esp32-sound,63,13,1385568
2025-10-30T21:08:44.640221,esp32-sound,63,13,1388437
2025-10-30T21:08:47.523757,esp32-sound,62,12,1391609
2025-10-30T21:08:49.961364,esp32-sound,63,13,1394578
2025-10-30T21:08:52.532668,esp32-sound,63,13,1396936
2025-10-30T21:08:55.188145,esp32-sound,62,12,1399497
2025-10-30T21:08:57.736691,esp32-sound,63,13,1402366
2025-10-30T21:09:00.211858,esp32-sound,63,13,1404818
2025-10-30T21:09:02.760284,esp32-sound,64,14,1407390
2025-10-30T21:09:07.480999,esp32-sound,62,12,1409739
2025-10-30T21:09:10.242309,esp32-sound,63,13,1414751
2025-10-30T21:09:14.069703,esp32-sound,63,13,1417213
2025-10-30T21:09:19.560649,esp32-sound,63,13,1421820
2025-10-30T21:09:23.131314,esp32-sound,63,13,1426732
2025-10-30T21:09:27.277171,esp32-sound,62,12,1430113
2025-10-30T21:09:34.037376,esp32-sound,62,12,1435545
2025-10-30T21:09:36.874315,esp32-sound,63,13,1441173
2025-10-30T21:09:39.266360,esp32-sound,63,13,1443840
2025-10-30T21:09:42.243336,esp32-sound,63,13,1446194
2025-10-30T21:09:45.375720,esp32-sound,63,13,1449268
2025-10-30T21:09:49.255855,esp32-sound,63,13,1452849
2025-10-30T21:09:52.127795,esp32-sound,62,12,1456226
2025-10-30T21:09:58.269441,esp32-sound,63,13,1459298
2025-10-30T21:10:02.663838,esp32-sound,63,13,1465240
2025-10-30T21:10:06.765662,esp32-sound,63,13,1470562
2025-10-30T21:10:10.346549,esp32-sound,63,13,1473943
2025-10-30T21:10:12.836217,esp32-sound,63,13,1477319
2025-10-30T21:10:15.816472,esp32-sound,63,13,1479780
2025-10-30T21:10:18.667846,esp32-sound,63,13,1483057
2025-10-30T21:10:22.846143,esp32-sound,63,13,1485555
2025-10-30T21:10:25.528242,esp32-sound,63,13,1489812
2025-10-30T21:10:30.188437,esp32-sound,63,13,1492890
2025-10-30T21:10:34.224073,esp32-sound,63,13,1497095
2025-10-30T21:10:37.996218,esp32-sound,63,13,1501186
2025-10-30T21:10:40.779091,esp32-sound,63,13,1505177
2025-10-30T21:10:43.645832,esp32-sound,63,13,1508253
2025-10-30T21:10:46.497385,esp32-sound,63,13,1510706
2025-10-30T21:10:49.590624,esp32-sound,63,13,1513987
2025-10-30T21:10:52.144379,esp32-sound,64,14,1516543
2025-10-30T21:10:54.586899,esp32-sound,63,13,1519104
2025-10-30T21:10:57.096014,esp32-sound,63,13,1521560
2025-10-30T21:10:59.443063,esp32-sound,63,13,1523998
2025-10-30T21:11:01.890964,esp32-sound,64,14,1526374
2025-10-30T21:11:04.208250,esp32-sound,63,13,1528834
2025-10-30T21:11:07.788511,esp32-sound,63,13,1531105
2025-10-30T21:11:11.402776,esp32-sound,62,12,1534766
2025-10-30T21:11:16.926662,esp32-sound,63,13,1540707
2025-10-30T21:11:20.902115,esp32-sound,62,12,1545420
2025-10-30T21:11:23.771182,esp32-sound,62,12,1547878
2025-10-30T21:11:26.576846,esp32-sound,63,13,1550665
2025-10-30T21:11:29.107703,esp32-sound,63,13,1553617
2025-10-30T21:11:32.676835,esp32-sound,63,13,1556016
2025-10-30T21:11:35.316069,esp32-sound,62,12,1559574
